Code,Drug Name,Pack Size,Strength Measure,Name,Reimbursement Price,Non Proprietary Name,Ref Price,Dental,Reference Priced,INN
47500,Urorec (P.C.O. Mfg.) Hard Caps. 4 mg. 30  (A),30,4 MG,UROREC (P.C.O. MFG.) ,7.56,,0.0,N,N,SILODOSIN
30500,Versatis (P.C.O. Mfg.) Medicated Plasters 5% 30  (A),30, 5 %,VERSATIS (P.C.O. MFG.) MEDICATED ,75.2,,0.0,N,N,LIDOCAINE
34598,Vesomni (P.C.O. Mfg.) Modified Release Tabs. 6 mg./0.4 mg. 30  (A),30,6/0.4 MG,VESOMNI (P.C.O. MFG.) MODIFIED RELEASE  ,33.05,,0.0,N,N,TAMSULOSIN AND SOLIFENACIN
74806,Zonegran (P.C.O. Mfg.) Hard Caps. 25 mg. 14  (A),14,25 MG,ZONEGRAN (P.C.O. MFG.),2.53,,0.0,N,N,ZONISAMIDE
86409,Actilymph Class 1 Thigh High Closed Toe Wide Top Band Sand/Black Small to X-Large (European Standard) Pair 1 (A),1,,ACTILYMPH CLASS 1 THIGH HIGH CLSD TOE WIDE TOP BAND SAND/BLACK SMALL TO X-LARGE (EUROPEAN STANDARD),51.0,,0.0,N,N,ELASTIC STOCKINGS AND SUPPORTS
86411,Actilymph Adore Class 2 Below Knee Closed Toe Tan/Black Small to X-Large (European Standard) Pair 1 (A),1,,ACTILYMPH ADORE CLASS 2 BELOW KNEE CLOSED TOE TAN/BLACK SMALL TO X-LARGE (EUROPEAN STANDARD),30.0,,0.0,N,N,ELASTIC STOCKINGS AND SUPPORTS
32534,Carbimazole (Essential Healthcare Ltd.) Tabs. 20 mg. 100  (A),100,20MG,CARBIMAZOLE (ESSENTIAL HEALTHCARE LTD.) ,18.39,,0.0,N,N,CARBIMAZOLE
89092,Cosentyx Soln. for Inj. in Pre-filled Pen 300 mg. 2 ml. 1  (A),1,300MG,COSENTYX SOLN. FOR INJ. IN,0.0,,0.0,N,N,SECUKINUMAB
85230,T:Slim Cartridge T:lock Connector 300 units - 10 Pieces (A),10,,T:SLIM CARTRIDGE T:LOCK CONNECTOR 300 UNITS,35.83,,0.0,N,N,
85231,"TruSteel Infusion Set 6mm Cannula, 60cm Tubing T:lock 1002833 - 10 Pieces (A)",10,,TRUSTEEL INFUSION SET 1002833 6MM CANNULA 60CM TUBING T:LOCK,99.88,,0.0,N,N,INSULIN INFUSION SETS
85216,"AutoSoft30 Infusion Set 13mm Cannula, 110cm Tubing T:Lock Grey 1002826 - 10 Pieces (A)",10,,AUTOSOFT30 INFUSION SET 1002826 13MM CANNULA 110CM TUBING T:LOCK GREY,99.88,,0.0,N,N,INSULIN INFUSION SETS
89088,Zeposia Treatment Initiation Pack (0.23 mg. x 4 and 0.46 mg. x 3) Hard Caps. Pack 1 (A),1,,ZEPOSIA TREATMENT INITIATION PACK (0.23 MG X 4 AND 0.46 MG X 3),0.0,,0.0,N,N,OZANIMOD
34450,Zafrilla Tabs. 2 mg. 28 (A),28,2MG,ZAFRILLA ,8.64,,0.0,N,N,DIENOGEST
85159,Greenlan Lancets 100 (A),100,,GREENLAN LANCETS,2.89,,0.0,N,N,LANCETS FOR FINGER PRICKING DEVICES
94357,Aquaflush Silicone Cone Refill Pack AFLA (15 Silicone Cones) 15 (A),15,,AQUAFLUSH SILICONE CONE REFILL PACK AFLA,65.0,,0.0,N,N,
89102,Nucala Soln. for Inj. in Pre-filled Syringe 100 mg. 1 (A),1,100MG,NUCALA SOLN. FOR INJ. IN ,0.0,,0.0,N,N,MEPOLIZUMAB
32525,Bronx Airmaster Inhalation Powder Pre-Dispensed 50 mcg./500 mcg. 60 Dose Pack 1  (A),1,50/500MCG,BRONX AIRMASTER INHALATION PRE-DISPENSED ,24.48,,0.0,N,N,SALMETEROL AND FLUTICASONE
43973,Fycompa Oral Susp. 0.5 mg./ml. 340 ml. Bottle 1  (A),1,0.5MG/ML,FYCOMPA ,112.42,,0.0,N,N,PERAMPANEL
94241,Clinisupplies Urilite Leg Bag 500 ml Long/T Lever Tap UL500S-LT+ 10 (A),10,,CLINISUPPLIES URILITE UL500S-LT+ LEG BAG 500 ML LONG/T LEVER TAP,31.1,,0.0,N,N,
94247,Clinisupplies Urilite Night Bag Sterile 2 Litre 100 cm/T Slide Tap UL2000+ 10 (A),10,,CLINISUPPLIES URILITE UL2000+ NIGHT BAG STERILE 2 LITRE 100 CM/T SLIDE TAP,13.81,,0.0,N,N,
94251,Coloplast Brava Protective Seal 18-64 mm (2.5 mm) 12038 30 (A),30,,COLOPLAST BRAVA PROTECTIVE 18-64 MM (2.5 MM) 12038,69.0,,0.0,N,N,
94252,Coloplast Brava Protective Seal 18-64 mm (4.2 mm) 12048 30 (A),30,,COLOPLAST BRAVA PROTECTIVE 18-64 MM (4.2 MM) 12048,71.0,,0.0,N,N,
94267,ConvaTec Esteem+ Soft Convex Urostomy V3 CTF 10-28 mm 422562 10 (A),10,,CONVATEC ESTEEM+  422562  SOFT CONVEX UROSTOMY V3 CTF 10-28MM,61.38,,0.0,N,N,
94302,Curan Advantage Female WHF08/10/12/14 30 (A),30,,CURAN ADVANTAGE WHF08/10/12/14  FEMALE ,45.9,,0.0,N,N,
89091,Aimovig Soln. for Inj. in Pre-filled Pen 140 mg. 1 (A),1,140MG,AIMOVIG SOLN. FOR INJ. IN,0.0,,0.0,N,N,ERENUMAB
85220,"AutoSoft90 Infusion Set 6mm Cannula, 60cm Tubing T:lock Grey 1002817 - 10 Pieces (A)",10,,AUTOSOFT90 INFUSION SET 1002817 6MM CANNULA 60CM TUBING T:LOCK GREY,99.88,,0.0,N,N,INSULIN INFUSION SETS
85222,"AutoSoft90 Infusion Set 6mm Cannula,60cm Tubing T:lock Pink 1002821 - 10 Pieces (A)",10,,AUTOSOFT90 INFUSION SET 1002821 6MM CANNULA 60CM TUBING T:LOCK PINK,99.88,,0.0,N,N,INSULIN INFUSION SETS
85223,"AutoSoft90 Infusion Set 6mm Cannula, 110cm Tubing T:lock Grey 1002818 - 10 Pieces (A)",10,,AUTOSOFT90 INFUSION SET 1002818 6MM CANNULA 110 CM TUBING T:LOCK GREY,99.88,,0.0,N,N,INSULIN INFUSION SETS
85229,"AutoSoft90 Infusion Set 9mm Cannula, 110cm Tubing T:lock Grey 1002820 - 10 Pieces (A)",10,,AUTOSOFT90 INFUSION SET 1002820 9MM CANNULA 110CM TUBING T:LOCK GREY,99.88,,0.0,N,N,INSULIN INFUSION SETS
89096,Simponi (Originalis B.V.) Soln. for Inj. in Pre-filled Pen 100 mg. 1 (A),1,100MG,SIMPONI (ORIGINALIS B.V.) SOLN. FOR INJ. IN,0.0,,0.0,N,N,GOLIMUMAB
89097,Takhzyro Soln. for Inj. in Pre-filled Syringe 300 mg. 2 ml. 1 (A),1,300MG,TAKHZYRO SOLN. FOR INJ. IN,0.0,,0.0,N,N,LANADELUMAB
85233,"TruSteel Infusion Set 8mm Cannula, 60cm Tubing T:lock 1002835 - 10 Pieces (A)",10,,TRUSTEEL INFUSION SET 1002835 8MM CANNULA 60CM TUBING T:LOCK,99.88,,0.0,N,N,INSULIN INFUSION SETS
36555,Imigran (Lexon Ireland) Ftab. Film Coated Tabs. 50 mg. 6  (A),6,50 MG,IMIGRAN (LEXON IRELAND) FTAB,18.79,,6.24,N,Y,SUMATRIPTAN
34437,Pyranistole Prolonged Release Caps. 200 mg. 60  (A),60,200MG,PYRANISTOLE,23.8,,0.0,N,N,DIPYRIDAMOLE
89090,Aimovig Soln. for Inj. in Pre-filled Pen 70 mg. 1 (A),1,70MG,AIMOVIG SOLN. FOR INJ. IN,0.0,,0.0,N,N,ERENUMAB
89093,Firmagon (P.C.O. Mfg.) Pdr. & Solv. for Soln. for Inj. 80 mg. 1  (A),1,80MG,FIRMAGON (P.C.O. MFG.) PDR. & SOLV. FOR SOLN.,0.0,,0.0,N,N,DEGARELIX
34451,Asacolon Suppos. 1000 mg. 30 (A),30,1000MG,ASACOLON ,32.63,,0.0,N,N,MESALAZINE
34460,"Trixeo Aerosphere Pressurised Inhalation, Susp. 5 mcg./7.2 mcg./160 mcg. per actuation, 120 Dose 1 (A)",1,5/7.2/160MCG,TRIXEO AEROSPHERE PRESSURISED INHALATION,55.23,,0.0,N,N,"FORMOTEROL, GLYCOPYRRONIUM BROMIDE AND BUDESONIDE"
86404,Actilymph Adore Class 1 Below Knee Closed Toe Petite Length Natural Tan/Black Small to X-Large (European Standard) Pair 1 (A),1,,ACTILYMPH ADORE CLS 1 BELOW KNEE CLSD TOE PETITE LNG NATURAL/TAN/BLACK SML TO X-LARGE (EUROPEAN STD),30.0,,0.0,N,N,ELASTIC STOCKINGS AND SUPPORTS
94232,"Biocath, Comprehensive Care Foley Tray (Bard) D22655S12 D2265M12 D2265L12 D22655S14 D2265M14 D2265L14 D22655S16 D2265M16 D2265L16 1 (A)",1,,"BIOCATH, COMPREHENSIVE CARE FOLEY TRAY (BARD) D22655S12/S14/S16 D2265M12/L12/M14/L14/M16/L16",16.08,,0.0,N,N,"CATHETERS, NON SILICONE - INDWELLING (MEDIUM TERM)"
94235,Clinimed CliniFix Universal Tube Fixation Device 110 x 25 mm 40-310 10 (A),10,,CLINIMED CLINIFIX UNIVERSAL TUBE FIXATION DEVICE 110 X 25 MM 40-310,20.57,,0.0,N,N,"CATHETERS, SILICONE-INDWELLING (LONG TERM)"
94236,Clinimed CliniFix Universal Tube Fixation Device 140 x 44 mm 40-410 10 (A),10,,CLINIMED CLINIFIX UNIVERSAL TUBE FIXATION DEVICE 140 X 44 MM 40-410,22.49,,0.0,N,N,"CATHETERS, SILICONE-INDWELLING (LONG TERM)"
94243,Clinisupplies Urilite Leg Bag 500 ml Short/T Slide Tap UL500S+ 10 (A),10,,CLINISUPPLIES URILITE UL500S+ LEG BAG 500 ML SHORT/T SLIDE TAP,31.1,,0.0,N,N,
94245,Clinisupplies Urilite Leg Bag 750 ml Short/T Slide Tap UL750S+ 10 (A),10,,CLINISUPPLIES URILITE UL750S+ LEG BAG 750 ML SHORT/T SLIDE TAP,31.1,,0.0,N,N,
94246,Clinisupplies Urilite Night Bag Sterile 2 Litre 100 cm/T Lever Tap UL2000-LT+ 10 (A),10,,CLINISUPPLIES URILITE UL2000-LT+ NIGHT BAG STERILE 2 LITRE 100 CM/T LEVER TAP,13.81,,0.0,N,N,
94248,Coloplast Brava Protective Seal 18-57 mm (2.5 mm) 12036 30 (A),30,,COLOPLAST BRAVA PROTECTIVE 18-57 MM (2.5 MM) 12036,69.0,,0.0,N,N,
94249,Coloplast Brava Protective Seal 18-57 mm (4.2 mm) 12046 30 (A),30,,COLOPLAST BRAVA PROTECTIVE 18-57 MM (4.2 MM) 12046,71.0,,0.0,N,N,
94273,Laker Dansac Novalife 1 Open Soft Convex Easiview 15-44 mm 981-44 10 (A),10,,LAKER 981-44 DANSAC NOVALIFE 1 OPEN SOFT CONVEX EASIVIEW 15-44MM ,52.37,,0.0,N,N,
85171,Medtronic MiniMed Mio Advance 60 cm. 6 mm. MMT-242A - 10 Pieces (A),10,,MEDTRONIC MINIMED MIO ADVANCE 60 CM. 6 MM. MMT-242A - 10 PIECES,107.0,,0.0,N,N,INSULIN INFUSION SETS
85183,Medtronic Mio Grey 80 cm. 6 mm. MMT-965A - 10 Pieces (A),10,,MEDTRONIC MIO GREY 80 CM. 6 MM. MMT-965A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
89089,Zeposia Hard Caps. 0.92 mg. 28 (A),28,0.92MG,ZEPOSIA ,0.0,,0.0,N,N,OZANIMOD
86410,Actilymph Class 1 Thigh High Open Toe Regular Top Band Sand/Black Small to XX-Large (European Standard) Pair 1 (A),1,,ACTILYMPH CLASS 1 THIGH HIGH OPEN TOE REGULAR TOP BAND SAND/BLACK SMALL TO XX-LARGE (EUROPEAN STAND),51.0,,0.0,N,N,ELASTIC STOCKINGS AND SUPPORTS
86412,Actilymph Adore Class 2 Below Knee Petite Length Closed Toe Tan/Black Small to X-Large (European Standard) Pair 1 (A),1,,ACTILYMPH ADORE CLASS 2 BELOW KNEE PETITE LENGTH CLSD TOE TAN/BLACK SMALL TO X-LARGE (EUROPEAN STD),30.0,,0.0,N,N,ELASTIC STOCKINGS AND SUPPORTS
85198,Medtronic Silhouette Paradigm 80 cm. 13 mm. MMT-383A - 10 Pieces (A),10,,MEDTRONIC SILHOUETTE PARADIGM 80 CM. 13 MM. MMT-383A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSIONS SETS
85199,Medtronic Silhouette Paradigm 80 cm. 17 mm. MMT-384A - 10 Pieces (A),10,,MEDTRONIC SILHOUETTE PARADIGM 80 CM. 17 MM. MMT-384A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
85202,Medtronic Sure-T Paradigm 45 cm. 6 mm. MMT-862A - 10 Pieces (A),10,,MEDTRONIC SURE-T PARADIGM 45 CM. 6 MM. MMT-862A - 10 PIECES,70.0,,0.0,N,N,INSULIN INFUSION SETS
89098,Doptelet Film Coated Tabs. 20 mg. 30 (A),30,20MG,DOPTELET,0.0,,0.0,N,N,AVATROMBOPAG
89099,Entyvio Soln. for Inj. in Pre-filled Pen 108 mg. 1 (A),1,108MG,ENTYVIO SOLN. FOR INJ. IN,0.0,,0.0,N,N,VEDOLIZUMAB
89108,Fasenra Soln. for Inj. in Pre-filled Pen 30 mg. 1 (A),1,30MG,FASENRA SOLN. FOR INJ. IN ,0.0,,0.0,N,N,BENRALIZUMAB
37424,Olmesartan Medoxomil/Amlodipine/Hydrochlorothiazide (Accord Healthcare Ltd.) Film Coated Tabs. 40 mg./10 mg./12.5 mg. 28 (A),28,40/10/12.5MG,OLMESARTAN MEDOXOMIL/AMLODIPINE/HYDROCHLOROTHIAZIDE (ACCORD HEALTHCARE LTD.) ,8.59,,0.0,N,N,"OLMESARTAN MEDOXOMIL, AMLODIPINE AND HYDROCHLOROTHIAZIDE"
37425,Olmesartan Medoxomil/Amlodipine/Hydrochlorothiazide (Accord Healthcare Ltd.) Film Coated Tabs. 40 mg./10 mg./25 mg. 28 (A),28,40/10/2528,OLMESARTAN MEDOXOMIL/AMLODIPINE/HYDROCHLOROTHIAZIDE (ACCORD HEALTHCARE LTD.) ,8.59,,0.0,N,N,"OLMESARTAN MEDOXOMIL, AMLODIPINE AND HYDROCHLOROTHIAZIDE"
86432,HidraWear Wound Dressing & Fastener 7.5 x 12 cm Pack 60 (A),60,,HIDRAWEAR WOUND DRESSING & FASTENER 7.5 X 12 CM,75.0,,0.0,N,N,WOUND GARMENT
94324,Curan Advantage Unisex WHU08/10/12/14 30 (A),30,,CURAN ADVANTAGE WHU08/10/12/14 UNISEX ,45.9,,0.0,N,N,
94272,Farco-fill Protect 342346 10 (A),10,,FARCO-FILL 342346 PROTECT ,55.95,,0.0,N,N,
85132,Accu-Chek Instant Test Strips 50 (A),50,,ACCU-CHEK INSTANT,8.54,,0.0,N,N,BLOOD GLUCOSE TEST STRIPS
85165,Medtronic MiniMed Mio Advance 110 cm. 9 mm. MMT-244A - 10 Pieces (A),10,,MEDTRONIC MINIMED MIO ADVANCE 110 CM. 9 MM. MMT-244A - 10 PIECES,107.0,,0.0,N,N,INSULIN INFUSIONS SETS
85174,Medtronic MiniMed Paradigm Silhouette 60 cm. 13 mm. MMT-381A - 10 Pieces (A),10,,MEDTRONIC MINIMED PARADIGM SILHOUETTE 60 CM. 13 MM. MMT-381A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
85175,Medtronic MiniMed Paradigm Silhouette 110 cm. Full Set MMT-377A - 10 Pieces (A),10,,MEDTRONIC MINIMED PARADIGM SILHOUETTE 110 CM. FULL SET MMT-377A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
85176,Medtronic MiniMed Paradigm Silhouette 110 cm. 13 mm. MMT-382A - 10 Pieces (A),10,,MEDTRONIC MINIMED PARADIGM SILHOUETTE 110 CM. 13 MM. MMT-382A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
85180,Medtronic Mio Blue 60 cm. 6 mm. MMT-943A - 10 Pieces (A),10,,MEDTRONIC MIO BLUE 60 CM. 6 MM. MMT-943A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
85181,Medtronic Mio Blue 80 cm. 6 mm. MMT-954A - 10 Pieces (A),10,,MEDTRONIC MIO BLUE 80 CM. 6 MM. MMT-954A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
85212,Medtronic Mio Grey 80 cm. 9 mm. MMT-975A - 10 Pieces (A),10,,MEDTRONIC MIO GREY 80 CM. 9 MM. MMT-975A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
94317,Vanilla Blush Coresitwell Level 3 Hernia Support Belt VBCSWM3/VBCSWMB3 95 cm - 115 cm Large 1 (A),1,,VANILLA BLUSH CORESITWELL LEVEL 3 HERNIA SUPPORT BELT VBCSWM3/VBCSWMB3 95CM - 115CM LARGE ,63.0,,0.0,N,N,
94320,Welland Hyperseal Washers with Manuka Honey MHWA310 30 (A),30,,WELLAND MHWA310 HYPERSEAL WASHERS WITH MANUKA HONEY  ,43.97,,0.0,N,N,
22165,Fluoxetine (Thame Laboratories) Oral Soln. 20 mg./5 ml. 70 ml.  (B),70,20MG/5 ML,FLUOXETINE (THAME LABORATORIES),14.2,,0.0,N,N,FLUOXETINE
94319,Vanilla Blush Coresitwell Level 3 Hernia Support Belt VBCSWM5/VBCSWMB5 135 cm -148 cm XX-Large 1 (A),1,,VANILLA BLUSH CORESITWELL LEVEL 3 HERNIA SUPPORT BELT VBCSWM5/VBCSWMB5 135CM -148CM XX-LARGE,63.0,,0.0,N,N,
89103,Rydapt Soft Caps. 25 mg. 56 (A),56,25MG,RYDAPT ,0.0,,0.0,N,N,MIDOSTAURIN
22002,Clindamycin (Azure Pharmaceuticals) Hard Caps. 150 mg. 24 (A),24,150MG,CLINDAMYCIN (AZURE PHARMACEUTICALS),5.66,,0.0,Y,N,CLINDAMYCIN
22005,Doxatan Tabs. 4 mg. 30 (A),30,4MG,DOXATAN,14.77,,0.0,N,N,DOXAZOSIN
78085,"Lenzetto Transdermal Spray, Soln. 1.53 mg./Spray (56 Sprays) 6.5 ml. Pack 1 (A)",1,1.53MG/SPRAY,LENZETTO TRANSDERMAL,7.93,,0.0,N,N,ESTRADIOL
94325,Coloplast Peristeen Plus Anal Irrigation System Small and Standard 29140/7 1 (A),1,,COLOPLAST PERISTEEN PLUS ANAL IRRIGATIN SYSTEM SMALL AND STANDARD 29140/7,88.66,,0.0,N,N,
94326,Coloplast Peristeen Plus Rectal Accessory Unit Small and Standard 29142/9 15 (A),15,,COLOPLAST PERISTEEN PLUS RECTAL ACCESSORY UNIT SMALL AND STANDARD 29142/9,154.51,,0.0,N,N,
94327,Coloplast Peristeen Plus Rectal Catheters Small and Standard 29143/50 10 (A),10,,COLOPLAST PERISTEEN PLUS RECTAL CATHETERS SMALL AND STANDARD 29143/50,98.78,,0.0,N,N,
94329,Coloplast Peristeen Plus Straps 1 Pair 29145 10 (A),10,,COLOPLAST PERISTEEN PLUS STRAPS 1 PAIR 29145,6.34,,0.0,N,N,
94330,Coloplast Peristeen Plus Tubes 29146 2 (A),2,,COLOPLAST PERISTEEN PLUS TUBES 29146,8.34,,0.0,N,N,
37706,"Ozempic (P.C.O. Mfg.) Once Weekly Soln. for Inj. in Pre-filled Pen 0.25 mg. (1 pre-filled pen, 4 needles) Pack 1 (A)",1,0.25MG,"OZEMPIC (P.C.O. MFG.) ONCE WEEKLY SOLN. FOR INJ. IN PRE-FILLED PEN (1 PRE-FILLED PEN, 4 NEEDLES)",88.32,,0.0,N,N,SEMAGLUTIDE
85213,"AutoSoft30 Infusion Set 13mm Cannula, 60cm Tubing T:lock Grey 1002825 - 10 Pieces (A)",10,,AUTOSOFT30 INFUSION SET 1002825 13MM CANNULA 60 CM TUBING T:LOCK GREY,99.88,,0.0,N,N,INSULIN INFUSION SETS
37707,"Ozempic (P.C.O. Mfg.) Once Weekly Soln. for Inj. in Pre-filled Pen 0.5 mg. (1 pre-filled pen, 4 needles) Pack 1 (A)",1,0.5MG,"OZEMPIC (P.C.O. MFG.) ONCE WEEKLY SOLN. FOR INJ. IN PRE-FILLED PEN (1 PRE-FILLED PEN, 4 NEEDLES)",88.32,,0.0,N,N,SEMAGLUTIDE
86420,Actilymph Class 3 Closed Toe Stocking Below Knee Sand Small to X-Large (European Standard) Pair 1 (A),1,,ACTILYMPH CLASS 3 CLOSED TOE STOCKING BELOW KNEE SAND SMALL TO X-LARGE (EUROPEAN STANDARD),37.5,,0.0,N,N,ELASTIC STOCKINGS AND SUPPORTS
94276,TG Eakin Ltd. Eakin Dot 1 Piece Convex Drainable Standard CTF 15-40 mm 840201 10 (A),10,,TG EAKIN LTD. 840201 EAKIN DOT 1 PIECE CONVEX DRAINABLE STANDARD CTF 15-40MM ,57.89,,0.0,N,N,
94278,TG Eakin Ltd. Eakin Dot 1 Piece Convex Drainable Maxi CTF 15-40 mm 840202 10 (A),10,,TG EAKIN LTD. 840202 EAKIN DOT 1 PIECE CONVEX DRAINABLE MAXI CTF 15-40MM,57.89,,0.0,N,N,
94280,TG Eakin Ltd. Eakin Dot 1 Piece Convex Drainable Standard 20 mm 840204 10 (A),10,,TG EAKIN LTD. 840204 EAKIN DOT 1 PIECE CONVEX DRAINABLE STANDARD 20MM ,57.89,,0.0,N,N,
94283,TG Eakin Ltd. Eakin Dot 1 Piece Convex Drainable Standard 25 mm 840206 10 (A),10,,TG EAKIN LTD. 840206 EAKIN DOT 1 PIECE CONVEX DRAINABLE STANDARD 25MM ,57.89,,0.0,N,N,
94289,TG Eakin Ltd. Eakin Dot 1 Piece Convex Drainable Standard 35 mm 840210 10 (A),10,,TG EAKIN LTD. 840210 EAKIN DOT 1 PIECE CONVEX DRAINABLE STANDARD 35MM ,57.89,,0.0,N,N,
94291,TG Eakin Ltd. Eakin Dot 1 Piece Convex Drainable Standard 40 mm 840212 10 (A),10,,TG EAKIN LTD. 840212 EAKIN DOT 1 PIECE CONVEX DRAINABLE STANDARD 40MM ,57.89,,0.0,N,N,
94297,TG Eakin Ltd. Eakin Dot 1 Piece Flat Drainable Standard 20 mm 840304 30 (A),30,,TG EAKIN LTD. 840304 EAKIN DOT 1 PIECE FLAT DRAINABLE STANDARD 20MM ,110.72,,0.0,N,N,
94308,TG Eakin Ltd. Eakin Dot 1 Piece Flat Drainable Standard 37.5 mm 840311 30 (A),30,,TG EAKIN LTD. 840311 EAKIN DOT 1 PIECE FLAT DRAINABLE STANDARD 37.5MM ,110.72,,0.0,N,N,
94312,TG Eakin Ltd. Eakin Dot 1 Piece Flat Drainable Standard 50 mm 840314 30 (A),30,,TG EAKIN LTD. 840314 EAKIN DOT 1 PIECE FLAT DRAINABLE STANDARD 50MM ,110.72,,0.0,N,N,
94313,TG Eakin Ltd. Eakin Dot 1 Piece Flat Drainable Standard 55 mm 840315 30 (A),30,,TG EAKIN LTD. 840315 EAKIN DOT 1 PIECE FLAT DRAINABLE STANDARD 55MM ,110.72,,0.0,N,N,
85184,Medtronic Mio Pink 45 cm. 6 mm. MMT-921A - 10 Pieces (A),10,,MEDTRONIC MIO PINK 45 CM. 6 MM. MMT-921A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
85185,Medtronic Mio Pink 60 cm. 6 mm. MMT-932A - 10 Pieces (A),10,,MEDTRONIC MIO PINK 60 CM. 6 MM. MMT-932A - 10 PIECES,105.0,,0.0,N,N,INSULIN INFUSION SETS
85136,ActaGain 600 250 ml. Pack 1  (A),1,,ACTAGAIN 600 250 ML PACK,1.85,,0.0,N,N,ORAL NUTRITIONAL SUPPLEMENT
85241,GlucoRx AIDEX Continuous Glucose Monitoring Sensor 1 (A),1,,GLUCORX AIDEX CONTINUOUS GLUCOSE MONITORING,35.34,,0.0,N,N,CONTINUOUS GLUCOSE MONITORING SENSOR
89117,Epidyolex Oral Soln. 100 mg./ml. 100 ml.  (B),100,100MG/ML,EPIDYOLEX,0.0,,0.0,N,N,CANNABIDIOL
89121,Fulvestrant (Accord Healthcare Ltd.) Soln. for Inj. in Pre-filled Syr. 250 mg./5 ml. 2 (A),2,250MG/5 ML,FULVESTRANT (ACCORD HEALTHCARE LTD.) SOLN. FOR INJ. IN,0.0,,139.86,N,Y,FULVESTRANT
89129,"Ponvory Treatment Initiation Pack (2 mg, 3 mg, 4 mg, 5 mg, 6 mg, 7 mg, 8 mg, 9 mg, 10 mg.) Film Coated Tabs. Pack 14 (A)",14,,"PONVORY (2 MG, 3 MG, 4 MG, 5 MG, 6 MG, 7 MG, 8 MG, 9 MG, 10 MG.) FILM COATED TABS.",0.0,,0.0,N,N,PONESIMOD
89148,Lenalidomide (Rowex) Hard Caps. 15 mg. 21 (A),21,15MG,LENALIDOMIDE (ROWEX),0.0,,1066.17,N,Y,LENALIDOMIDE 
89149,Lenalidomide (Rowex) Hard Caps. 25 mg. 21 (A),21,25MG,LENALIDOMIDE (ROWEX),0.0,,1068.48,N,Y,LENALIDOMIDE 
89125,Prograf (iMED Healthcare Ltd.) Hard Caps. 0.5 mg. 30 (A),30,0.5MG,PROGRAF (IMED HEALTHCARE LTD.) ,0.0,,0.0,N,N,TACROLIMUS
89140,Lenalidomide (Clonmel) Hard Caps. 25 mg. 21 (A),21,25MG,LENALIDOMIDE (CLONMEL),0.0,,1068.48,N,Y,LENALIDOMIDE 
89147,Lenalidomide (Rowex) Hard Caps. 10 mg. 21 (A),21,10MG,LENALIDOMIDE (ROWEX),0.0,,584.22,N,Y,LENALIDOMIDE 
89120,Mayzent (Titration Pack) Film Coated Tabs. 0.25 mg. 12 (A),12,0.25MG,MAYZENT (TITRATION PACK),0.0,,0.0,N,N,SIPONIMOD
83275,Aptamil Pepti Syneo 400 G. 1 (A),1,,APTAMIL PEPTI SYNEO 400 G.,11.21,,0.0,N,N,MILK SUBSTITUTE - ELEMENTAL AND PEPTIDE BASED
83276,Aptamil Pepti Syneo 800 G. 1 (A),1,,APTAMIL PEPTI SYNEO 800 G.,22.42,,0.0,N,N,MILK SUBSTITUTE - ELEMENTAL AND PEPTIDE BASED
81312,TYR GMPro Mix-In Sachet 12.5 G. 30  (A),30,,TYR GMPRO MIX-IN 12.5 G.,316.71,,0.0,N,N,INBORN ERRORS OF METABOLISM - TYR
83272,AYMES ActaSolve Protein Compact 57 G. Sachet 7 (A),7,,AYMES ACTASOLVE PROTEIN COMPACT 57 G. SACHET,7.85,,0.0,N,N,ORAL NUTRITIONAL SUPPLEMENT - HIGH PROTEIN
40916,Paralink Suppos. 180 mg. 10 (A),10,180MG,PARALINK,4.77,,0.0,N,N,PARACETAMOL
69933,"AirBuFo Forspiro Inhalation Powder, Pre-dispensed 320 mcg./9 mcg. 60 Dose Pack 1 (A)",1,320/9MCG,AIRBUFO FORSPIRO PRE-DISPENSED,25.06,,0.0,N,N,FORMOTEROL AND BUDESONIDE
89126,Decapeptyl (iMed Healthcare Ltd.) 6 month Pack 22.5 mg. Pdr. and Solv. for Susp. for Inj. 1 (A),1,22.5MG,DECAPEPTYL (IMED HEALTHCARE LTD.) 6 MONTH PACK 22.5 MG PDR. AND SOLV. FOR SUSP.,0.0,,0.0,N,N,TRIPTORELIN
66912,Sinemet (MSD) Tabs. 12.5 mg./50 mg. 100 (A),100,12.5/50MG,SINEMET (MSD),10.32,,0.0,N,N,LEVODOPA AND DECARBOXYLASE INHIBITOR
89146,Lenalidomide (Rowex) Hard Caps. 5 mg. 21 (A),21,5MG,LENALIDOMIDE (ROWEX),0.0,,550.2,N,Y,LENALIDOMIDE 
