Nome do Medicamento;Substância Ativa/DCI;Forma Farmacêutica;Dosagem;Apresentação;Titular de AIM;Via;ATC;PVP;Código;CNPEM
Modafinil Generis;Modafinil;Comprimido;100 mg;"Blister; 20 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06BA07 - modafinil;23,59;5719935;50012487
Modafinil Generis;Modafinil;Comprimido;100 mg;"Blister; 30 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06BA07 - modafinil;36,76;5719943;50012509
Modiodal;Modafinil;Comprimido;100 mg;"Blister; 20 unidade(s)";Neuraxpharm Pharmaceuticals, S.L.;Via oral;N06BA07 - modafinil;30,86;2727980;50012487
Modiodal;Modafinil;Comprimido;100 mg;"Blister; 30 unidade(s)";Neuraxpharm Pharmaceuticals, S.L.;Via oral;N06BA07 - modafinil;42,03;2547081;50012509
Atomoxetina Generis;Atomoxetina;Cápsula;10 mg;"Blister; 7 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06BA09 - atomoxetine;11,89;5739735;50110390
Atomoxetina Generis;Atomoxetina;Cápsula;18 mg;"Blister; 7 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06BA09 - atomoxetine;11,89;5738315;50110438
Atomoxetina Generis;Atomoxetina;Cápsula;25 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06BA09 - atomoxetine;41,71;5738323;50110454
Atomoxetina Generis;Atomoxetina;Cápsula;40 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06BA09 - atomoxetine;41,98;5738349;50110497
Atomoxetina Generis;Atomoxetina;Cápsula;80 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06BA09 - atomoxetine;50,20;5738372;50115138
Atomoxetina ratiopharm;Atomoxetina;Cápsula;10 mg;"Blister; 7 unidade(s)";Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;Via oral;N06BA09 - atomoxetine;11,89;5728712;50110390
Atomoxetina ratiopharm;Atomoxetina;Cápsula;18 mg;"Blister; 7 unidade(s)";Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;Via oral;N06BA09 - atomoxetine;11,89;5728746;50110438
Atomoxetina ratiopharm;Atomoxetina;Cápsula;25 mg;"Blister; 28 unidade(s)";Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;Via oral;N06BA09 - atomoxetine;41,71;5728803;50110454
Atomoxetina ratiopharm;Atomoxetina;Cápsula;60 mg;"Blister; 28 unidade(s)";Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;Via oral;N06BA09 - atomoxetine;43,19;5728829;50110535
Elvanse;Dimesilato de lisdexanfetamina;Cápsula;30 mg;"Frasco; 30 unidade(s)";Takeda Pharmaceuticals International AG Ireland Branch;Via oral;N06BA12 - lisdexamfetamine;71,49;5674734;50157329
Elvanse;Dimesilato de lisdexanfetamina;Cápsula;50 mg;"Frasco; 30 unidade(s)";Takeda Pharmaceuticals International AG Ireland Branch;Via oral;N06BA12 - lisdexamfetamine;73,31;5674718;50157337
Elvanse;Dimesilato de lisdexanfetamina;Cápsula;70 mg;"Frasco; 30 unidade(s)";Takeda Pharmaceuticals International AG Ireland Branch;Via oral;N06BA12 - lisdexamfetamine;73,31;5674676;50157345
Piracetam Generis 1200 mg Comprimidos;Piracetam;Comprimido revestido por película;1200 mg;"Blister; 60 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06BX03 - piracetam;6,68;5478797;50000055
Anacervix Forte;Piracetam + Vincamina;Comprimido revestido;600 mg + 15 mg;"Blister; 20 unidade(s)";Angelini Pharma Portugal, Unipessoal Lda;Via oral;N06BX03 - piracetam;6,25;9492223;50065068
Anacervix Forte;Piracetam + Vincamina;Comprimido revestido;600 mg + 15 mg;"Blister; 60 unidade(s)";Angelini Pharma Portugal, Unipessoal Lda;Via oral;N06BX03 - piracetam;14,10;9492231;50065076
Citicolina Mylan;Citicolina;Solução oral;1000 mg/10 ml;"Saqueta; 10 unidade(s) - 10 ml";Viatris Limited;Via oral;N06BX06 - citicoline;12,10;5657747;50154508
Hipercol;Citicolina;Solução oral;100 mg/ml;"Frasco; 1 unidade(s) - 50 ml";Angelini Pharma Portugal, Unipessoal Lda;Via oral;N06BX06 - citicoline;8,72;9782102;50075845
Somazina;Citicolina;Solução injetável;1000 mg/4 ml;"Ampola; 5 unidade(s) - 4 ml";Ferrer Portugal, S.A.;Via intramuscular;N06BX06 - citicoline;8,74;5161518;50117343
Somazina;Citicolina;Solução oral;100 mg/ml;"Frasco; 1 unidade(s) - 50 ml";Ferrer Portugal, S.A.;Via oral;N06BX06 - citicoline;8,72;8757906;50075845
Trausan;Citicolina;Solução oral;100 mg/ml;"Frasco; 1 unidade(s) - 50 ml";Faes Farma Portugal, S.A.;Via oral;N06BX06 - citicoline;8,72;9705814;50075845
Amizal;Idebenona;Comprimido revestido;45 mg;"Blister; 60 unidade(s)";Laboratórios Atral, S.A.;Via oral;N06BX13 - idebenone;33,90;2496594;50065025
Amizal;Idebenona;Comprimido revestido;45 mg;"Blister; 20 unidade(s)";Laboratórios Atral, S.A.;Via oral;N06BX13 - idebenone;13,57;2496495;50065033
Cerestabon;Idebenona;Comprimido revestido;30 mg;"Blister; 60 unidade(s)";Laboratório Medinfar - Produtos Farmacêuticos, S.A.;Via oral;N06BX13 - idebenone;23,75;9769414;50067915
Cerestabon;Idebenona;Comprimido revestido;30 mg;"Blister; 20 unidade(s)";Laboratório Medinfar - Produtos Farmacêuticos, S.A.;Via oral;N06BX13 - idebenone;10,41;9769406;50067907
Idecortex;Idebenona;Comprimido revestido;45 mg;"Blister; 60 unidade(s)";Tecnimede - Sociedade Técnico-Medicinal, S.A.;Via oral;N06BX13 - idebenone;33,90;2496396;50065025
Idecortex;Idebenona;Comprimido revestido;45 mg;"Blister; 20 unidade(s)";Tecnimede - Sociedade Técnico-Medicinal, S.A.;Via oral;N06BX13 - idebenone;14,08;2496297;50065033
Cavinton;Vinpocetina;Comprimido;5 mg;"Blister; 20 unidade(s)";Alfasigma Portugal, Lda;Via oral;N06BX18 - vinpocetine;4,76;8584623;50004689
Cavinton;Vinpocetina;Comprimido;5 mg;"Blister; 60 unidade(s)";Alfasigma Portugal, Lda;Via oral;N06BX18 - vinpocetine;10,30;5472683;50004697
Cavinton;Vinpocetina;Comprimido;5 mg;"Blister; 50 unidade(s)";Alfasigma Portugal, Lda;Via oral;N06BX18 - vinpocetine;9,44;8584615;50004697
Cerbiotiv;Vinpocetina;Comprimido;10 mg;"Blister; 45 unidade(s)";Covex, S.A.;Via oral;N06BX18 - vinpocetine;14,10;5805874;50186566
Cerbiotiv;Vinpocetina;Comprimido;5 mg;"Blister; 60 unidade(s)";Covex, S.A.;Via oral;N06BX18 - vinpocetine;8,83;5829171;50004697
Ultra-Vinca;Vinpocetina;Comprimido;5 mg;"Blister; 60 unidade(s)";Tecnimede - Sociedade Técnico-Medicinal, S.A.;Via oral;N06BX18 - vinpocetine;12,63;9629113;50004697
Ultra-Vinca;Vinpocetina;Comprimido;5 mg;"Blister; 20 unidade(s)";Tecnimede - Sociedade Técnico-Medicinal, S.A.;Via oral;N06BX18 - vinpocetine;9,05;9629105;50004689
Vinpocetina Kern 5 mg comprimidos;Vinpocetina;Comprimido;5 mg;"Blister; 50 unidade(s)";Covex, S.A.;Via oral;N06BX18 - vinpocetine;5,82;2830685;50004697
Vinpocetina Kern 5 mg comprimidos;Vinpocetina;Comprimido;5 mg;"Blister; 20 unidade(s)";Covex, S.A.;Via oral;N06BX18 - vinpocetine;3,21;3352986;50004689
Vipocem;Vinpocetina;Comprimido revestido;5 mg;"Blister; 60 unidade(s)";Alter, S.A.;Via oral;N06BX18 - vinpocetine;9,97;8514224;50004697
Vipocem;Vinpocetina;Comprimido revestido;5 mg;"Blister; 10 unidade(s)";Alter, S.A.;Via oral;N06BX18 - vinpocetine;3,40;8514232;50004689
Donepezilo Alter Genéricos;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";Alter Genéricos - Comercialização de Produtos Genéricos, Lda.;Via oral;N06DA02 - donepezil;11,50;5434568;50002414
Donepezilo Alter Genéricos;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 7 unidade(s)";Alter Genéricos - Comercialização de Produtos Genéricos, Lda.;Via oral;N06DA02 - donepezil;4,17;5434535;50045920
Donepezilo Alter Genéricos;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 14 unidade(s)";Alter Genéricos - Comercialização de Produtos Genéricos, Lda.;Via oral;N06DA02 - donepezil;7,33;5434543;50045938
Donepezilo Alter Genéricos;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 28 unidade(s)";Alter Genéricos - Comercialização de Produtos Genéricos, Lda.;Via oral;N06DA02 - donepezil;5,09;5434550;50002406
Donepezilo Alter Genéricos;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Alter Genéricos - Comercialização de Produtos Genéricos, Lda.;Via oral;N06DA02 - donepezil;9,28;5434527;50002392
Donepezilo Alter Genéricos;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 7 unidade(s)";Alter Genéricos - Comercialização de Produtos Genéricos, Lda.;Via oral;N06DA02 - donepezil;4,06;5434477;50002384
Donepezilo Alter Genéricos;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 14 unidade(s)";Alter Genéricos - Comercialização de Produtos Genéricos, Lda.;Via oral;N06DA02 - donepezil;7,06;5434501;50045911
Donepezilo Alter Genéricos;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";Alter Genéricos - Comercialização de Produtos Genéricos, Lda.;Via oral;N06DA02 - donepezil;5,81;5434519;50002376
Donepezilo Aurovitas;Donepezilo;Comprimido orodispersível;10 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;38,34;5435664;50043684
Donepezilo Aurovitas;Donepezilo;Comprimido orodispersível;10 mg;"Blister; 56 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;44,94;5435672;50043692
Donepezilo Aurovitas;Donepezilo;Comprimido orodispersível;10 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;42,76;5435623;50043684
Donepezilo Aurovitas;Donepezilo;Comprimido orodispersível;10 mg;"Blister; 56 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;49,50;5435631;50043692
Donepezilo Aurovitas;Donepezilo;Comprimido orodispersível;5 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;26,71;5435649;50043650
Donepezilo Aurovitas;Donepezilo;Comprimido orodispersível;5 mg;"Blister; 56 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;40,61;5435656;50043668
Donepezilo Aurovitas;Donepezilo;Comprimido orodispersível;5 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;31,62;5435607;50043650
Donepezilo Aurovitas;Donepezilo;Comprimido orodispersível;5 mg;"Blister; 56 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;44,66;5435615;50043668
Donepezilo Aurovitas;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;13,01;5687439;50002414
Donepezilo Aurovitas;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;5,51;5690466;50002376
Donepezilo Aurovitas;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;9,00;5687421;50002392
Donepezilo Bluepharma;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;N06DA02 - donepezil;5,00;5220561;50002376
Donepezilo Bluepharma;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;N06DA02 - donepezil;9,10;5222203;50002392
Donepezilo Bluepharma;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 7 unidade(s)";Bluepharma Genéricos - Comércio de Medicamentos S.A.;Via oral;N06DA02 - donepezil;11,71;5220553;50002384
Donepezilo Ciclum;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 28 unidade(s)";Ciclum Farma Unipessoal, Lda.;Via oral;N06DA02 - donepezil;5,70;5295456;50002406
Donepezilo Ciclum;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";Ciclum Farma Unipessoal, Lda.;Via oral;N06DA02 - donepezil;11,50;5295464;50002414
Donepezilo Ciclum;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";Ciclum Farma Unipessoal, Lda.;Via oral;N06DA02 - donepezil;5,53;5295423;50002376
Donepezilo Ciclum;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Ciclum Farma Unipessoal, Lda.;Via oral;N06DA02 - donepezil;8,93;5295431;50002392
Donepezilo Farmoz;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 28 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;N06DA02 - donepezil;4,96;5217500;50002406
Donepezilo Farmoz;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;N06DA02 - donepezil;9,97;5217518;50002414
Donepezilo Farmoz;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;N06DA02 - donepezil;4,76;5217443;50002376
Donepezilo Farmoz;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;N06DA02 - donepezil;9,10;5217450;50002392
Donepezilo Farmoz;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 7 unidade(s)";Farmoz - Sociedade Técnico Medicinal, S.A.;Via oral;N06DA02 - donepezil;12,01;5217435;50002384
Donepezilo Fixime;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 28 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;N06DA02 - donepezil;9,97;5217401;50002406
Donepezilo Fixime;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;N06DA02 - donepezil;12,14;5217419;50002414
Donepezilo Fixime;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;N06DA02 - donepezil;6,24;5216718;50002376
Donepezilo Fixime;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;N06DA02 - donepezil;9,97;5216726;50002392
Donepezilo Fixime;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 7 unidade(s)";Pentafarma - Sociedade Técnico-Medicinal, S.A.;Via oral;N06DA02 - donepezil;12,01;5216700;50002384
Donepezilo Genedec;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";Decomed Farmacêutica, Lda.;Via oral;N06DA02 - donepezil;18,20;5039201;50002414
Donepezilo Genedec;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 28 unidade(s)";Decomed Farmacêutica, Lda.;Via oral;N06DA02 - donepezil;40,38;5039169;50002406
Donepezilo Genedec;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Decomed Farmacêutica, Lda.;Via oral;N06DA02 - donepezil;13,35;5039110;50002392
Donepezilo Genedec;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";Decomed Farmacêutica, Lda.;Via oral;N06DA02 - donepezil;8,30;5039078;50002376
Donepezilo Generis;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;17,78;5023924;50002414
Donepezilo Generis;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;8,87;5023916;50002406
Donepezilo Generis;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;9,32;5023833;50002376
Donepezilo Generis;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Generis Farmacêutica, S.A.;Via oral;N06DA02 - donepezil;17,20;5023841;50002392
Donepezilo Jaba;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";Jaba Recordati, S.A.;Via oral;N06DA02 - donepezil;9,97;5222344;50002414
Donepezilo Jaba;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 28 unidade(s)";Jaba Recordati, S.A.;Via oral;N06DA02 - donepezil;5,09;5222336;50002406
Donepezilo Jaba;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";Jaba Recordati, S.A.;Via oral;N06DA02 - donepezil;5,51;5222278;50002376
Donepezilo Jaba;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Jaba Recordati, S.A.;Via oral;N06DA02 - donepezil;9,10;5222302;50002392
Donepezilo Jaba;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 7 unidade(s)";Jaba Recordati, S.A.;Via oral;N06DA02 - donepezil;12,01;5222260;50002384
Donepezilo Krka;Donepezilo;Comprimido orodispersível;10 mg;"Blister; 56 unidade(s)";KRKA d.d., Novo mesto;Via oral;N06DA02 - donepezil;46,94;5367875;50043692
Donepezilo Krka;Donepezilo;Comprimido orodispersível;10 mg;"Blister; 28 unidade(s)";KRKA d.d., Novo mesto;Via oral;N06DA02 - donepezil;42,76;5367867;50043684
Donepezilo Krka;Donepezilo;Comprimido orodispersível;5 mg;"Blister; 28 unidade(s)";KRKA d.d., Novo mesto;Via oral;N06DA02 - donepezil;31,61;5367842;50043650
Donepezilo Krka;Donepezilo;Comprimido orodispersível;5 mg;"Blister; 56 unidade(s)";KRKA d.d., Novo mesto;Via oral;N06DA02 - donepezil;42,39;5367859;50043668
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;16,00;5184312;50002414
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 28 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;40,38;5121579;50002406
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 30 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;46,25;5121603;50002406
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 50 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;61,83;5121611;50002414
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 84 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;109,95;5121629;50047981
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 98 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;128,41;5121637;50046888
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 100 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;131,03;5121645;50046888
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 28 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;5,59;5121512;50002376
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;9,74;5184270;50002392
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 30 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;40,70;5121520;50002376
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 50 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;55,23;5121538;50002392
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 84 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;96,27;5121546;50047965
Donepezilo KRKA;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 100 unidade(s)";KRKA Farmacêutica, Sociedade Unipessoal, Lda.;Via oral;N06DA02 - donepezil;114,82;5121561;50046861
Donepezilo Lixben;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 56 unidade(s)";Alter, S.A.;Via oral;N06DA02 - donepezil;11,00;5024062;50002414
Donepezilo Lixben;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 7 unidade(s)";Alter, S.A.;Via oral;N06DA02 - donepezil;12,24;5024021;50045920
Donepezilo Lixben;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 10 unidade(s)";Alter, S.A.;Via oral;N06DA02 - donepezil;16,89;5024039;50045938
Donepezilo Lixben;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 20 unidade(s)";Alter, S.A.;Via oral;N06DA02 - donepezil;33,35;5024047;50045938
Donepezilo Lixben;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 28 unidade(s)";Alter, S.A.;Via oral;N06DA02 - donepezil;40,38;5024054;50002406
Donepezilo Lixben;Donepezilo;Comprimido revestido por película;10 mg;"Blister; 60 unidade(s)";Alter, S.A.;Via oral;N06DA02 - donepezil;77,98;5024070;50002414
Donepezilo Lixben;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 56 unidade(s)";Alter, S.A.;Via oral;N06DA02 - donepezil;9,00;5024005;50002392
Donepezilo Lixben;Donepezilo;Comprimido revestido por película;5 mg;"Blister; 7 unidade(s)";Alter, S.A.;Via oral;N06DA02 - donepezil;12,01;5023940;50002384
